id,name,latitude,longitude,category,address,borough,price,rating,hours,popularity,website,phone
5aec48900d2be7002c5ac421,Trader Joe's,40.790625,-73.969401,Grocery Store,"6, 7, 0,  , C, o, l, u, m, b, u, s,  , A, v, e,  , (, 9, 3, r, d,  , S, t, r, e, e, t, ), ,,  , N, e, w,  , Y, o, r, k, ,,  , N, Y,  , 1, 0, 0, 2, 5",Manhattan,,,,,,
44193e5af964a52022311fe3,Barnes & Noble,40.786218,-73.978715,Bookstore,"2, 2, 8, 9,  , B, r, o, a, d, w, a, y,  , (, a, t,  , W,  , 8, 2, n, d,  , S, t, ), ,,  , N, e, w,  , Y, o, r, k, ,,  , N, Y,  , 1, 0, 0, 2, 4",Manhattan,,,,,,
617199ce43a6c11f7d00ebb9,Target,40.77907,-73.955447,Big Box Store,"1, 5, 0,  , E,  , 8, 6, t, h,  , S, t,  , (, 3, r, d,  , A, v, e, ), ,,  , N, e, w,  , Y, o, r, k, ,,  , N, Y,  , 1, 0, 0, 2, 8",Manhattan,,,,,,
4b33ace6f964a5209e1c25e3,Agata & Valentina,40.772227,-73.952998,Gourmet Store,"1, 5, 0, 5,  , 1, s, t,  , A, v, e,  , (, a, t,  , 7, 9, t, h,  , S, t, ), ,,  , N, e, w,  , Y, o, r, k, ,,  , N, Y,  , 1, 0, 0, 7, 5",Manhattan,,,,,,
447bf8f1f964a520ec331fe3,Fifth Avenue,40.7637325,-73.9727439,Electronics Store,"5, T, H,  , A, v, e,  , (, b, t, w, n,  , E,  , 5, 8, t, h,  , &,  , E,  , 5, 9, t, h,  , S, t, ), ,,  , N, e, w,  , Y, o, r, k, ,,  , N, Y,  , 1, 0, 0, 2, 1",Manhattan,,,,,,
4bed50be91380f47b4af9f18,Trader Joe's,40.778615,-73.98222,Grocery Store,"2, 0, 7, 3,  , B, r, o, a, d, w, a, y,  , (, a, t,  , W,  , 7, 2, n, d,  , S, t, ), ,,  , N, e, w,  , Y, o, r, k, ,,  , N, Y,  , 1, 0, 0, 2, 3",Manhattan,,,,,,
4a7464baf964a52002de1fe3,MoMA Design Store,40.761082,-73.97817,Bookstore,"4, 4,  , W,  , 5, 3, r, d,  , S, t,  , (, b, t, w, n,  , 6, t, h,  , &,  , 5, t, h,  , A, v, e, ., ), ,,  , N, e, w,  , Y, o, r, k, ,,  , N, Y,  , 1, 0, 0, 1, 9",Manhattan,,,,,,
4ab6b528f964a520aa7820e3,Westerly Natural Market,40.765177,-73.984403,Organic Grocery,"9, 1, 1,  , 8, t, h,  , A, v, e,  , (, a, t,  , 5, 4, t, h,  , S, t, ), ,,  , N, e, w,  , Y, o, r, k, ,,  , N, Y,  , 1, 0, 0, 1, 9",Manhattan,,,,,,
4530db29f964a520613b1fe3,Whole Foods Market,40.768514,-73.982742,Grocery Store,"1, 0,  , C, o, l, u, m, b, u, s,  , C, i, r,  , (, a, t,  , W,  , 5, 8, t, h,  , S, t, ), ,,  , N, e, w,  , Y, o, r, k, ,,  , N, Y,  , 1, 0, 0, 1, 9",Manhattan,,,,,,
52517696498e820f4e998347,Whole Foods Market,40.779785,-73.95294,Grocery Store,"1, 5, 5, 1,  , 3, r, d,  , A, v, e,  , (, E, a, s, t,  , 8, 8, t, h,  , S, t, ., ), ,,  , N, e, w,  , Y, o, r, k, ,,  , N, Y,  , 1, 0, 1, 2, 8",Manhattan,,,,,,
61a69209c37d0441329b423d,Trader Joe's,40.759539,-73.961291,Grocery Store,"4, 0, 5,  , E,  , 5, 9, t, h,  , S, t,  , (, 1, s, t,  , a, n, d,  , S, u, t, t, o, n, ), ,,  , N, e, w,  , Y, o, r, k, ,,  , N, Y,  , 1, 0, 0, 2, 2",Manhattan,,,,,,
4c13d7d482a3c9b68536fcf8,UNIQLO,40.760381,-73.976133,Clothing Store,"6, 6, 6,  , 5, t, h,  , A, v, e,  , (, a, t,  , W,  , 5, 3, r, d,  , S, t, ), ,,  , N, e, w,  , Y, o, r, k, ,,  , N, Y,  , 1, 0, 1, 0, 3",Manhattan,,,,,,
43a48db8f964a5204d2c1fe3,Nintendo World,40.75811,-73.97943,Toy Store,"1, 0,  , R, o, c, k, e, f, e, l, l, e, r,  , P, l, z,  , (, b, t, w, n,  , 5, t, h,  , &,  , 6, t, h,  , A, v, e, ), ,,  , N, e, w,  , Y, o, r, k, ,,  , N, Y,  , 1, 0, 0, 2, 0",Manhattan,,,,,,
49cbb6f9f964a5200f591fe3,Saks Fifth Avenue,40.758038,-73.976959,Department Store,"6, 1, 1,  , 5, t, h,  , A, v, e,  , (, b, t, w, n,  , E,  , 4, 9, t, h,  , &,  , E,  , 5, 0, t, h,  , S, t, ), ,,  , N, e, w,  , Y, o, r, k, ,,  , N, Y,  , 1, 0, 0, 2, 2",Manhattan,,,,,,
5becf6647dc9e1002c6a134f,Nike,40.759878,-73.976769,Clothing Store,"6, 5, 0,  , 5, t, h,  , A, v, e,  , (, a, t,  , W,  , 5, 2, n, d,  , S, t, ), ,,  , N, e, w,  , Y, o, r, k, ,,  , N, Y,  , 1, 0, 0, 1, 9",Manhattan,,,,,,
58405d42126ae8410b3dcfc7,Adidas,40.756001,-73.978496,Clothing Store,"5, 6, 5,  , 5, t, h,  , A, v, e,  , (, a, t,  , E,  , 4, 6, t, h,  , S, t, ), ,,  , N, e, w,  , Y, o, r, k, ,,  , N, Y,  , 1, 0, 0, 1, 7",Manhattan,,,,,,
3fd66200f964a5202ee81ee3,Fairway Market,40.780791,-73.981781,Grocery Store,"2, 1, 3, 1,  , B, r, o, a, d, w, a, y,  , (, b, t, w, n,  , W,  , 7, 4, t, h,  , &,  , 7, 5, t, h,  , S, t, ), ,,  , N, e, w,  , Y, o, r, k, ,,  , N, Y,  , 1, 0, 0, 2, 3",Manhattan,,,,,,
564e6919498e9cd069ba3df0,MUJI,40.752478,-73.981067,Miscellaneous Store,"4, 7, 5,  , 5, t, h,  , A, v, e,  , (, a, t,  , E,  , 4, 1, s, t,  , S, t, ), ,,  , N, e, w,  , Y, o, r, k, ,,  , N, Y,  , 1, 0, 0, 1, 7",Manhattan,,,,,,
4c90333a6fbf224b93fa518f,Disney Store,40.758095,-73.984869,Gift Store,"1, 5, 4, 0,  , B, r, o, a, d, w, a, y,  , (, b, t, w, n,  , W,  , 4, 5, t, h,  , &,  , 4, 6, t, h,  , S, t, ), ,,  , N, e, w,  , Y, o, r, k, ,,  , N, Y,  , 1, 0, 0, 3, 6",Manhattan,,,,,,
4ea704af6d86f2edb667d8b7,Kings Theatre,40.645974,-73.957429,Movie Theater,"1, 0, 2, 7,  , F, l, a, t, b, u, s, h,  , A, v, e,  , (, b, t, w, n,  , T, i, l, d, e, n,  , A, v, e,  , &,  , D, u, r, y, e, a,  , P, l, ), ,,  , B, r, o, o, k, l, y, n, ,,  , N, Y,  , 1, 1, 2, 2, 6",Brooklyn,,,,,,
4b80468ff964a520456330e3,Nethermead,40.660706,-73.968678,Landmarks and Outdoors,"B, r, o, o, k, l, y, n, ,,  , N, Y,  , 1, 1, 2, 1, 8",Brooklyn,,,,,,
42893400f964a52052231fe3,Prospect Park,40.661865,-73.969682,Park,"P, r, o, s, p, e, c, t,  , P, a, r, k,  , W, /, S, W,  , (, F, l, a, t, b, u, s, h,  , A, v, e, ), ,,  , B, r, o, o, k, l, y, n, ,,  , N, Y,  , 1, 1, 2, 1, 5",Brooklyn,,,,,,
42717900f964a5206f211fe3,Brooklyn Botanic Garden,40.666325,-73.96208,Botanical Garden,"9, 9, 0,  , W, a, s, h, i, n, g, t, o, n,  , A, v, e, n, u, e,  , (, b, t, w, n,  , P, r, e, s, i, d, e, n, t,  , S, t,  , &,  , E, m, p, i, r, e,  , B, l, v, d, ), ,,  , B, r, o, o, k, l, y, n, ,,  , N, Y,  , 1, 1, 2, 2, 5",Brooklyn,,,,,,
4bb9145f314e9521a51e499d,Villabate Alba,40.61603,-73.992947,Bakery,"7, 0, 0, 1,  , 1, 8, t, h,  , A, v, e,  , (, a, t,  , 7, 0, t, h,  , S, t, ), ,,  , B, r, o, o, k, l, y, n, ,,  , N, Y,  , 1, 1, 2, 0, 4",Brooklyn,,,,,,
4a468cd9f964a52015a91fe3,Long Meadow,40.668798,-73.970431,Monument,"b, t, w, n,  , E, a, s, t,  , D, r,  , &,  , W, e, s, t,  , D, r, ,,  , B, r, o, o, k, l, y, n, ,,  , N, Y,  , 1, 1, 2, 1, 5",Brooklyn,,,,,,
427d5680f964a520a8211fe3,Brooklyn Museum,40.67091,-73.9635,Art Museum,"2, 0, 0,  , E, a, s, t, e, r, n,  , P, k, w, y,  , (, a, t,  , W, a, s, h, i, n, g, t, o, n,  , A, v, e, ), ,,  , B, r, o, o, k, l, y, n, ,,  , N, Y,  , 1, 1, 2, 3, 8",Brooklyn,,,,,,
619ba8e30ffa9178d5050436,Villager,40.6718,-73.960998,Coffee Shop,"8, 4, 1,  , C, l, a, s, s, o, n,  , A, v, e, ,,  , B, r, o, o, k, l, y, n, ,,  , N, Y,  , 1, 1, 2, 3, 8",Brooklyn,,,,,,
52fec098498eb03b244330f2,Covenhoven,40.67527,-73.96026,Beer Bar,"7, 3, 0,  , C, l, a, s, s, o, n,  , A, v, e,  , (, b, t, w, n,  , P, r, o, s, p, e, c, t,  , P, l,  , &,  , P, a, r, k,  , P, l, ), ,,  , B, r, o, o, k, l, y, n, ,,  , N, Y,  , 1, 1, 2, 3, 8",Brooklyn,,,,,,
49eb2940f964a520a8661fe3,Grand Army Plaza,40.673487,-73.968433,Parking,"1,  , G, r, a, n, d,  , A, r, m, y,  , P, l, z, ,,  , B, r, o, o, k, l, y, n, ,,  , N, Y,  , 1, 1, 2, 3, 8",Brooklyn,,,,,,
5595c485498e31f9374adc0b,Gold Star Beer Counter,40.675147,-73.96684,Beer Bar,"1, 7, 6,  , U, n, d, e, r, h, i, l, l,  , A, v, e,  , (, S, t, e, r, l, i, n, g,  , P, l, ), ,,  , B, r, o, o, k, l, y, n, ,,  , N, Y,  , 1, 1, 2, 3, 8",Brooklyn,,,,,,
553bdac6498eca7b17b8330a,Baba's Pierogies,40.676879,-73.986328,Eastern European Restaurant,"2, 9, 5,  , 3, r, d,  , A, v, e,  , (, C, a, r, r, o, l, l,  , S, t, r, e, e, t, ), ,,  , B, r, o, o, k, l, y, n, ,,  , N, Y,  , 1, 1, 2, 1, 5",Brooklyn,,,,,,
52eab90a498ee70cbe1ee103,Other Half Brewing Company,40.673897,-73.999105,Bar,"1, 9, 5,  , C, e, n, t, r, e,  , S, t,  , (, S, m, i, t, h,  , &,  , C, o, u, r, t,  , S, t, ), ,,  , B, r, o, o, k, l, y, n, ,,  , N, Y,  , 1, 1, 2, 3, 1",Brooklyn,,,,,,
4ad937aef964a520281921e3,Greenlight Bookstore,40.686204,-73.97464,Bookstore,"6, 8, 6,  , F, u, l, t, o, n,  , S, t,  , (, a, t,  , S,  , P, o, r, t, l, a, n, d,  , A, v, e, ), ,,  , B, r, o, o, k, l, y, n, ,,  , N, Y,  , 1, 1, 2, 1, 7",Brooklyn,,,,,,
5914d24b3b83070821fcdd87,Miss Ada,40.689488,-73.972389,Cocktail Bar,"1, 8, 4,  , D, e, k, a, l, b,  , A, v, e,  , (, a, t,  , C, a, r, l, t, o, n,  , A, v, e, ), ,,  , B, r, o, o, k, l, y, n, ,,  , N, Y,  , 1, 1, 2, 0, 5",Brooklyn,,,,,,
49b6a827f964a5200e531fe3,BAM Harvey Theater,40.688305,-73.978691,Music Venue,"6, 5, 1,  , F, u, l, t, o, n,  , S, t,  , (, a, t,  , R, o, c, k, w, e, l, l,  , P, l, ), ,,  , B, r, o, o, k, l, y, n, ,,  , N, Y,  , 1, 1, 2, 1, 7",Brooklyn,,,,,,
5904b98ceacf4521f010e3c2,Books Are Magic,40.684006,-73.992088,Bookstore,"2, 2, 5,  , S, m, i, t, h,  , S, t,  , (, B, u, t, l, e, r,  , S, t, ), ,,  , B, r, o, o, k, l, y, n, ,,  , N, Y,  , 1, 1, 2, 3, 1",Brooklyn,,,,,,
4a75dfd5f964a5207ee11fe3,Paisanos Butcher Shop,40.686301,-73.990957,Butcher,"1, 6, 2,  , S, m, i, t, h,  , S, t,  , (, b, t, w,  , W, y, c, k, o, f, f,  , &,  , B, e, r, g, e, n, ), ,,  , B, r, o, o, k, l, y, n, ,,  , N, Y,  , 1, 1, 2, 0, 1",Brooklyn,,,,,,
41196180f964a5200b0c1fe3,Fort Greene Park,40.69177563832657,-73.97558212280273,Picnic Area,"W, a, s, h, i, n, g, t, o, n,  , P, a, r, k,  , (, b, t, w, n,  , M, y, r, t, l, e,  , &,  , D, e, K, a, l, b,  , A, v, e, ), ,,  , B, r, o, o, k, l, y, n, ,,  , N, Y,  , 1, 1, 2, 0, 1",Brooklyn,,,,,,
49bbfab7f964a52004541fe3,Sahadi's,40.69017,-73.993421,Gourmet Store,"1, 8, 7,  , A, t, l, a, n, t, i, c,  , A, v, e,  , (, b, t, w, n,  , C, l, i, n, t, o, n,  , &,  , C, o, u, r, t,  , S, t, ), ,,  , B, r, o, o, k, l, y, n, ,,  , N, Y,  , 1, 1, 2, 0, 1",Brooklyn,,,,,,
41b3a100f964a520751e1fe3,Sunny's Bar,40.675623,-74.016835,Lounge,"2, 5, 3,  , C, o, n, o, v, e, r,  , S, t,  , (, a, t,  , B, e, a, r, d,  , S, t, ), ,,  , B, r, o, o, k, l, y, n, ,,  , N, Y,  , 1, 1, 2, 3, 1",Brooklyn,,,,,,
5ed3fb92cdc1e20008b35eea,Strong Rope Brewery,40.677299,-74.018646,Bar,"1, 8, 5,  , V, a, n,  , D, y, k, e,  , S, t, ,,  , B, r, o, o, k, l, y, n, ,,  , N, Y,  , 1, 1, 2, 3, 1",Brooklyn,,,,,,
50e35a0ae4b0437c4ed45ae7,Pier 5 Soccer Fields,40.69338,-73.999569,Soccer Field,"a, t,  , J, o, r, a, l, e, m, o, n,  , S, t, ,,  , B, r, o, o, k, l, y, n, ,,  , N, Y,  , 1, 0, 0, 0, 4",Brooklyn,,,,,,
42377700f964a52024201fe3,Brooklyn Heights Promenade,40.697405,-73.997022,Playground,"P, i, e, r, r, e, p, o, n, t,  , P, l,  , (, b, t, w, n,  , R, e, m, s, e, n,  , &,  , O, r, a, n, g, e,  , S, t, ), ,,  , B, r, o, o, k, l, y, n, ,,  , N, Y,  , 1, 1, 2, 0, 1",Brooklyn,,,,,,
56959704498e7caa31133d41,Syndicated Bar Theater Kitchen,40.704897,-73.932955,Indie Movie Theater,"4, 0,  , B, o, g, a, r, t,  , S, t,  , (, b, t, w, n,  , T, h, a, m, e, s,  , &,  , G, r, a, t, t, a, n, ), ,,  , B, r, o, o, k, l, y, n, ,,  , N, Y,  , 1, 1, 2, 0, 6",Brooklyn,,,,,,
4fd4ff3ce4b0bd432923a7c7,Brooklyn Bridge Park Pebble Beach,40.704331,-73.990182,Beach,"B, r, o, o, k, l, y, n, ,,  , N, Y,  , 1, 1, 2, 0, 1",Brooklyn,,,,,,
5a455ff1b8fd9d266f246125,Grimm Artisanal Ales,40.714348,-73.936501,Bar,"9, 9, 0,  , M, e, t, r, o, p, o, l, i, t, a, n,  , A, v, e,  , (, b, t, w, n,  , C, a, t, h, e, r, i, n, e,  , S, t,  , &,  , M, o, r, g, a, n,  , A, v, e, ), ,,  , B, r, o, o, k, l, y, n, ,,  , N, Y,  , 1, 1, 2, 1, 1",Brooklyn,,,,,,
60207b0721e1e20d23ad126c,Ace's Pizza,40.715006,-73.958304,Pizzeria,"6, 3, 7,  , D, r, i, g, g, s,  , A, v, e,  , (, b, t, w, n,  , M, e, t, r, o, p, o, l, i, t, a, n,  , A, v, e,  , &,  , N,  , 4, t, h,  , S, t, ), ,,  , B, r, o, o, k, l, y, n, ,,  , N, Y,  , 1, 1, 2, 1, 1",Brooklyn,,,,,,
5afe34cc6adbf5002c00d4f7,Domino Park,40.714812,-73.967506,Park,"1, 5,  , R, i, v, e, r,  , S, t,  , (, b, t, w, n,  , G, r, a, n, d,  , &,  , S,  , 5, t, h,  , S, t, ), ,,  , B, r, o, o, k, l, y, n, ,,  , N, Y,  , 1, 1, 2, 4, 9",Brooklyn,,,,,,
4da491f6593f8eec9a257e35,Nitehawk Cinema,40.715971,-73.962531,Movie Theater,"1, 3, 6,  , M, e, t, r, o, p, o, l, i, t, a, n,  , A, v, e,  , (, b, t, w, n,  , B, e, r, r, y,  , S, t,  , &,  , W, y, t, h, e,  , A, v, e, ), ,,  , B, r, o, o, k, l, y, n, ,,  , N, Y,  , 1, 1, 2, 4, 9",Brooklyn,,,,,,
5adbb21eb1ec1353739fb187,Gelateria Gentile,40.716151,-73.963848,Coffee Shop,"2, 5, 3,  , W, y, t, h, e,  , A, v, e,  , (, N,  , 1, s, t, ), ,,  , B, r, o, o, k, l, y, n, ,,  , N, Y,  , 1, 1, 2, 4, 9",Brooklyn,,,,,,
5fa70b4788394a091aa06512,Other Half Brewing Domino Park,40.715851,-73.966978,Beer Bar,"3, 4,  , S,  , R, i, v, e, r,  , S, t,  , (, a, t,  , S,  , 1, s, t,  , S, t, ), ,,  , B, r, o, o, k, l, y, n, ,,  , N, Y,  , 1, 1, 2, 4, 9",Brooklyn,,,,,,
5880088e01f43350de97a7c2,Four Five Six,40.719133,-73.943143,Bar,"1, 9, 9,  , R, i, c, h, a, r, d, s, o, n,  , S, t, ,,  , B, r, o, o, k, l, y, n, ,,  , N, Y,  , 1, 1, 2, 2, 2",Brooklyn,,,,,,
584f1224a55db06c5d0b0d17,Brooklyn Steel,40.719357,-73.938787,Music Venue,"3, 1, 9,  , F, r, o, s, t,  , S, t,  , (, a, t,  , D, e, b, e, v, o, i, s, e,  , S, t, ), ,,  , B, r, o, o, k, l, y, n, ,,  , N, Y,  , 1, 1, 2, 2, 2",Brooklyn,,,,,,
5c6ddee8de3bbf002c44d83c,Forma Pasta Factory,40.723708,-73.951568,Italian Restaurant,"1, 4,  , B, e, d, f, o, r, d,  , A, v, e,  , (, a, t,  , L, o, r, i, m, e, r,  , S, t, ), ,,  , B, r, o, o, k, l, y, n, ,,  , N, Y,  , 1, 1, 2, 2, 2",Brooklyn,,,,,,
57c4cfaf498eafa3309b057b,Goldie's,40.725659,-73.945139,Cocktail Bar,"1, 9, 5,  , N, a, s, s, a, u,  , A, v, e,  , (, H, u, m, b, o, l, d, t,  , S, t, ., ), ,,  , B, r, o, o, k, l, y, n, ,,  , N, Y,  , 1, 1, 2, 2, 2",Brooklyn,,,,,,
4a4e944df964a520baae1fe3,Transmitter Park,40.729988,-73.96076,Playground,"G, r, e, e, n, p, o, i, n, t,  , A, v, e,  , (, a, t,  , W, e, s, t,  , S, t, ), ,,  , B, r, o, o, k, l, y, n, ,,  , N, Y,  , 1, 1, 2, 2, 2",Brooklyn,,,,,,
4b9709fcf964a520c4f434e3,Paulie Gee's,40.729615,-73.958562,Pizzeria,"6, 0,  , G, r, e, e, n, p, o, i, n, t,  , A, v, e,  , (, b, t, w, n,  , F, r, a, n, k, l, i, n,  , &,  , W, e, s, t,  , S, t, ), ,,  , B, r, o, o, k, l, y, n, ,,  , N, Y,  , 1, 1, 2, 2, 2",Brooklyn,,,,,,
64661193323f207654b9fba8,Radio Bakery,40.73241,-73.954915,Bakery,"1, 3, 5,  , I, n, d, i, a,  , S, t,  , (, a, t,  , M, a, n, h, a, t, t, a, n,  , A, v, e, ), ,,  , B, r, o, o, k, l, y, n, ,,  , N, Y,  , 1, 1, 2, 2, 2",Brooklyn,,,,,,
55d7c6bb498efa168c9483a9,Archestratus Books & Foods,40.732834,-73.955194,Dining and Drinking,"1, 6, 0,  , H, u, r, o, n,  , S, t,  , (, a, t,  , M, a, n, h, a, t, t, a, n,  , A, v, e, ), ,,  , B, r, o, o, k, l, y, n, ,,  , N, Y,  , 1, 1, 2, 2, 2",Brooklyn,,,,,,
57ef4426498e1c397ab1dcdb,The Blue Light Speak Cheesy,40.729786,-73.956211,American Restaurant,"1, 1, 4,  , G, r, e, e, n, p, o, i, n, t,  , A, v, e,  , (, a, t,  , M, a, n, h, a, t, t, a, n,  , A, v, e, ), ,,  , B, r, o, o, k, l, y, n, ,,  , N, Y,  , 1, 1, 2, 2, 2",Brooklyn,,,,,,
534d61c4498e9beff4c74e8b,Bakeri,40.734443,-73.95757,Bakery,"1, 0, 5,  , F, r, e, e, m, a, n,  , S, t,  , (, b, t, w, n,  , F, r, a, n, k, l, i, n,  , &,  , M, a, n, h, a, t, t, a, n,  , A, v, e, ), ,,  , B, r, o, o, k, l, y, n, ,,  , N, Y,  , 1, 1, 2, 2, 2",Brooklyn,,,,,,
4ea704af6d86f2edb667d8b7,Kings Theatre,40.645974,-73.957429,Movie Theater,"1, 0, 2, 7,  , F, l, a, t, b, u, s, h,  , A, v, e,  , (, b, t, w, n,  , T, i, l, d, e, n,  , A, v, e,  , &,  , D, u, r, y, e, a,  , P, l, ), ,,  , B, r, o, o, k, l, y, n, ,,  , N, Y,  , 1, 1, 2, 2, 6",Brooklyn,,,,,,
49c4489df964a520b9561fe3,Sycamore Flower Shop + Bar,40.639713,-73.967362,Music Venue,"1, 1, 1, 8,  , C, o, r, t, e, l, y, o, u,  , R, d,  , (, b, t, w, n,  , S, t, r, a, t, f, o, r, d,  , &,  , W, e, s, t, m, i, n, s, t, e, r,  , R, d, ), ,,  , B, r, o, o, k, l, y, n, ,,  , N, Y,  , 1, 1, 2, 1, 8",Brooklyn,,,,,,
427d5680f964a520a8211fe3,Brooklyn Museum,40.67091,-73.9635,Art Museum,"2, 0, 0,  , E, a, s, t, e, r, n,  , P, k, w, y,  , (, a, t,  , W, a, s, h, i, n, g, t, o, n,  , A, v, e, ), ,,  , B, r, o, o, k, l, y, n, ,,  , N, Y,  , 1, 1, 2, 3, 8",Brooklyn,,,,,,
5a8da6f6c97f285cf6e22f55,Nitehawk Prospect Park,40.661592,-73.979786,Movie Theater,"1, 8, 8,  , P, r, o, s, p, e, c, t,  , P, a, r, k,  , W,  , (, 1, 5, t, h,  , S, t, r, e, e, t, ), ,,  , B, r, o, o, k, l, y, n, ,,  , N, Y,  , 1, 1, 2, 1, 5",Brooklyn,,,,,,
4ed80cc10e61d46ad52b08d4,Dyker Heights Christmas Lights,40.617309,-74.015168,Arts and Entertainment,"1, 1, 5, 8,  , 8, 3, r, d,  , S, t, ,,  , B, r, o, o, k, l, y, n, ,,  , N, Y,  , 1, 1, 2, 2, 8",Brooklyn,,,,,,
439ab2a9f964a520d12b1fe3,BAM Rose Cinemas,40.686607,-73.977665,Indie Movie Theater,"3, 0,  , L, a, f, a, y, e, t, t, e,  , A, v, e,  , (, b, t, w, n,  , A, s, h, l, a, n, d,  , P, l,  , &,  , S, t, .,  , F, e, l, i, x,  , S, t, ), ,,  , B, r, o, o, k, l, y, n, ,,  , N, Y,  , 1, 1, 2, 1, 7",Brooklyn,,,,,,
5ca686ef0868a2002c93dd69,Public Records,40.682219,-73.986435,Music Venue,"2, 3, 3,  , B, u, t, l, e, r,  , S, t,  , (, b, t, w,  , B, o, n, d,  , &,  , N, e, v, i, n, s, ), ,,  , B, r, o, o, k, l, y, n, ,,  , N, Y,  , 1, 1, 2, 1, 7",Brooklyn,,,,,,
49cfbb2df964a520c05a1fe3,Brooklyn Children's Museum,40.674467,-73.943964,History Museum,"1, 4, 5,  , B, r, o, o, k, l, y, n,  , A, v, e,  , (, B, r, o, w, e, r,  , P, a, r, k, ), ,,  , N, e, w,  , Y, o, r, k, ,,  , N, Y,  , 1, 1, 2, 1, 3",Brooklyn,,,,,,
44127a5ff964a520d2301fe3,Brooklyn Academy of Music,40.686499,-73.977661,Music Venue,"3, 0,  , L, a, f, a, y, e, t, t, e,  , A, v, e,  , (, b, t, w, n,  , A, s, h, l, a, n, d,  , P, l,  , &,  , S, a, i, n, t,  , F, e, l, i, x,  , S, t, ), ,,  , B, r, o, o, k, l, y, n, ,,  , N, Y,  , 1, 1, 2, 1, 7",Brooklyn,,,,,,
49d8307ef964a520b15d1fe3,Prospect Park Zoo,40.665025,-73.964399,Zoo,"4, 5, 0,  , F, l, a, t, b, u, s, h,  , A, v, e,  , (, a, t,  , O, c, e, a, n,  , A, v, e, ), ,,  , B, r, o, o, k, l, y, n, ,,  , N, Y,  , 1, 1, 2, 2, 5",Brooklyn,,,,,,
49b6a827f964a5200e531fe3,BAM Harvey Theater,40.688305,-73.978691,Music Venue,"6, 5, 1,  , F, u, l, t, o, n,  , S, t,  , (, a, t,  , R, o, c, k, w, e, l, l,  , P, l, ), ,,  , B, r, o, o, k, l, y, n, ,,  , N, Y,  , 1, 1, 2, 1, 7",Brooklyn,,,,,,
4cae5172cbab236a20768f73,BAM Howard Gilman Opera House,40.686499,-73.977661,Music Venue,"3, 0,  , L, a, f, a, y, e, t, t, e,  , A, v, e,  , (, b, t, w, n,  , A, s, h, l, a, n, d,  , P, l,  , &,  , S, t,  , F, e, l, i, x,  , S, t, ), ,,  , B, r, o, o, k, l, y, n, ,,  , N, Y,  , 1, 1, 2, 1, 7",Brooklyn,,,,,,
595588d765211f66de4560d8,Littlefield,40.678582,-73.983371,Music Venue,"6, 3, 5,  , S, a, c, k, e, t, t,  , S, t,  , (, b, e, t, w, e, e, n,  , 3, r, d,  , &,  , 4, t, h,  , A, v, e, s, ), ,,  , B, r, o, o, k, l, y, n, ,,  , N, Y,  , 1, 1, 2, 1, 7",Brooklyn,,,,,,
4a81c28df964a5207af71fe3,BRIC House,40.688616,-73.97914,Art Gallery,"6, 4, 7,  , F, u, l, t, o, n,  , S, t,  , (, a, t,  , R, o, c, k, w, e, l, l,  , P, l, a, c, e, ), ,,  , B, r, o, o, k, l, y, n, ,,  , N, Y,  , 1, 1, 2, 1, 7",Brooklyn,,,,,,
4b9d3465f964a520429936e3,Salsa Salsa Dance Studio,40.682687,-73.979083,Dance Studio,"5, 5,  , 4, t, h,  , A, v, e,  , (, a, t,  , B, e, r, g, e, n,  , S, t, ., ), ,,  , B, r, o, o, k, l, y, n, ,,  , N, Y,  , 1, 1, 2, 1, 7",Brooklyn,,,,,,
4901ef67f964a5205b521fe3,The Bell House,40.67372,-73.991728,Rock Club,"1, 4, 9,  , 7, t, h,  , S, t,  , (, b, t, w, n,  , 2, n, d,  , &,  , 3, r, d,  , A, v, e, ), ,,  , B, r, o, o, k, l, y, n, ,,  , N, Y,  , 1, 1, 2, 1, 5",Brooklyn,,,,,,
4481ada4f964a52018341fe3,Union Hall,40.676084,-73.980046,Karaoke Bar,"7, 0, 2,  , U, n, i, o, n,  , S, t,  , (, b, t, w, n,  , 5, t, h,  , &,  , 6, t, h,  , A, v, e, ), ,,  , B, r, o, o, k, l, y, n, ,,  , N, Y,  , 1, 1, 2, 1, 5",Brooklyn,,,,,,
5722dcad498e1dc59a10bca0,Alamo Drafthouse Downtown Brooklyn,40.690767,-73.983324,Movie Theater,"4, 4, 5,  , A, l, b, e, e,  , S, q,  , (, a, t,  , F, u, l, t, o, n,  , S, t, ), ,,  , B, r, o, o, k, l, y, n, ,,  , N, Y,  , 1, 1, 2, 0, 1",Brooklyn,,,,,,
4b992b04f964a520726635e3,Barclays Center,40.682681,-73.975332,Stadium,"6, 2, 0,  , A, t, l, a, n, t, i, c,  , A, v, e,  , (, a, t,  , F, l, a, t, b, u, s, h,  , A, v, e, ), ,,  , B, r, o, o, k, l, y, n, ,,  , N, Y,  , 1, 1, 2, 1, 7",Brooklyn,,,,,,
5cca5cf2d552c7002cf4ee1e,Wonderville,40.692421,-73.927682,Bar,"1, 1, 8, 6,  , B, r, o, a, d, w, a, y,  , (, L, a, f, a, y, e, t, t, e, ), ,,  , B, r, o, o, k, l, y, n, ,,  , N, Y,  , 1, 1, 2, 2, 1",Brooklyn,,,,,,
